state,instance,seed,generation,fraction,k,n,b,rep,group,action,rng_seed,region_seconds,attempts,evaluated,outside,noop,duplicate,decodes,gain,gain_per_decode,gain_per_budget,wall_seconds
Mk01-11-0,Mk01,11,0,0.25,14,3,8,1,S,0.25-N3-b8,2395749312522447517,2.7600000066740904e-05,72,8,50,0,14,8,0.000554652161316338,6.933152016454225e-05,6.933152016454225e-05,0.01116429999990487
Mk01-11-0,Mk01,11,0,0.25,14,3,8,1,A,0.25-N3-b8,2395749312522447517,3.8599999925281736e-05,52,8,40,0,4,8,0.012487753582567615,0.0015609691978209518,0.0015609691978209518,0.008041599999955906
Mk01-11-0,Mk01,11,0,0.25,14,3,8,1,C,0.25-N3-b8,2395749312522447517,3.340000000662258e-05,46,8,31,0,7,8,0.006181332267662576,0.000772666533457822,0.000772666533457822,0.009800499999983003
Mk01-11-0,Mk01,11,0,0.25,14,3,8,2,R0,0.25-N3-b8,16702067774425293557,5.880000003344321e-05,108,8,89,0,11,8,0.007628311080345189,0.0009535388850431487,0.0009535388850431487,0.012819700000022749
Mk01-11-0,Mk01,11,0,0.25,14,3,8,2,R1,0.25-N3-b8,16702067774425293557,0.00011219999998957064,95,8,78,0,9,8,0.0019314945852898294,0.00024143682316122867,0.00024143682316122867,0.010753999999906227
Mk01-11-0,Mk01,11,0,0.25,14,3,8,2,S,0.25-N3-b8,16702067774425293557,7.070000003750465e-05,167,8,146,0,13,8,0.003485477683842178,0.00043568471048027226,0.00043568471048027226,0.01941999999996824
Mk01-11-0,Mk01,11,0,0.25,14,3,8,2,A,0.25-N3-b8,16702067774425293557,4.1300000020783045e-05,59,8,43,0,8,8,0.003485477683842178,0.00043568471048027226,0.00043568471048027226,0.011467100000004393
Mk01-11-0,Mk01,11,0,0.25,14,3,8,2,C,0.25-N3-b8,16702067774425293557,8.149999996476254e-05,99,8,84,0,7,8,0.0065063801852591075,0.0008132975231573884,0.0008132975231573884,0.010885300000040843
Mk01-11-0,Mk01,11,0,0.25,14,3,8,3,R0,0.25-N3-b8,10729516434146336519,3.349999997226405e-05,34,8,23,0,3,8,0.008909333970834024,0.001113666746354253,0.001113666746354253,0.009179299999914292
Mk01-11-0,Mk01,11,0,0.25,14,3,8,3,R1,0.25-N3-b8,10729516434146336519,7.749999997486157e-05,48,8,35,0,5,8,0.006181332267662576,0.000772666533457822,0.000772666533457822,0.008137300000043979
Mk01-11-0,Mk01,11,0,0.25,14,3,8,3,S,0.25-N3-b8,10729516434146336519,3.299999991668301e-05,131,8,104,0,19,8,0.003485477683842178,0.00043568471048027226,0.00043568471048027226,0.01102719999994406
Mk01-11-0,Mk01,11,0,0.25,14,3,8,3,A,0.25-N3-b8,10729516434146336519,3.670000000965956e-05,36,8,27,0,1,8,0.012487753582567615,0.0015609691978209518,0.0015609691978209518,0.008751200000006065
Mk01-11-0,Mk01,11,0,0.25,14,3,8,3,C,0.25-N3-b8,10729516434146336519,4.890000002433226e-05,41,8,30,0,3,8,0.0065063801852591075,0.0008132975231573884,0.0008132975231573884,0.008095300000036332
Mk01-11-0,Mk01,11,0,0.25,14,4,4,0,R0,0.25-N4-b4,5266093144056305619,3.220000007786439e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0018600999999307533
Mk01-11-0,Mk01,11,0,0.25,14,4,4,0,R1,0.25-N4-b4,5266093144056305619,4.29000000394808e-05,2,1,1,0,0,3,0.002729671672021764,0.0009098905573405881,0.000682417918005441,0.002046899999982088
Mk01-11-0,Mk01,11,0,0.25,14,4,4,0,S,0.25-N4-b4,5266093144056305619,2.6800000000548607e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0018489999999928841
Mk01-11-0,Mk01,11,0,0.25,14,4,4,0,A,0.25-N4-b4,5266093144056305619,2.5499999992462108e-05,2,1,1,0,0,3,0.002729671672021764,0.0009098905573405881,0.000682417918005441,0.002614199999925404
Mk01-11-0,Mk01,11,0,0.25,14,4,4,0,C,0.25-N4-b4,5266093144056305619,3.630000003340683e-05,2,1,1,0,0,3,0.002729671672021764,0.0009098905573405881,0.000682417918005441,0.0020773999999619264
Mk01-11-0,Mk01,11,0,0.25,14,4,4,1,R0,0.25-N4-b4,2237671531544604788,2.9800000106661173e-05,2,1,1,0,0,3,0.0,0.0,0.0,0.0022954000000936503
Mk01-11-0,Mk01,11,0,0.25,14,4,4,1,R1,0.25-N4-b4,2237671531544604788,5.160000000614673e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0018535000000383661
Mk01-11-0,Mk01,11,0,0.25,14,4,4,1,S,0.25-N4-b4,2237671531544604788,2.560000007179042e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0018455999999105188
Mk01-11-0,Mk01,11,0,0.25,14,4,4,1,A,0.25-N4-b4,2237671531544604788,2.5299999947492324e-05,2,1,1,0,0,3,0.0011604193257343867,0.00038680644191146224,0.0002901048314335967,0.002049000000056367
Mk01-11-0,Mk01,11,0,0.25,14,4,4,1,C,0.25-N4-b4,2237671531544604788,2.4399999915658555e-05,2,1,1,0,0,3,0.0011604193257343867,0.00038680644191146224,0.0002901048314335967,0.00204570000005333
Mk01-11-0,Mk01,11,0,0.25,14,4,4,2,R0,0.25-N4-b4,9444376576372354498,2.6199999979326094e-05,2,1,1,0,0,3,0.0019314945852898294,0.0006438315284299431,0.00048287364632245734,0.002046899999982088
Mk01-11-0,Mk01,11,0,0.25,14,4,4,2,R1,0.25-N4-b4,9444376576372354498,4.239999998389976e-05,2,1,1,0,0,3,0.0019314945852898294,0.0006438315284299431,0.00048287364632245734,0.002614200000039091
Mk01-11-0,Mk01,11,0,0.25,14,4,4,2,S,0.25-N4-b4,9444376576372354498,3.750000007585186e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0019015000000308646
Mk01-11-0,Mk01,11,0,0.25,14,4,4,2,A,0.25-N4-b4,9444376576372354498,3.130000004603062e-05,2,2,0,0,0,4,0.0019314945852898294,0.00048287364632245734,0.00048287364632245734,0.0028707999999824096
Mk01-11-0,Mk01,11,0,0.25,14,4,4,2,C,0.25-N4-b4,9444376576372354498,2.599999993435631e-05,2,1,1,0,0,3,0.0011604193257343867,0.00038680644191146224,0.0002901048314335967,0.0020533999999088337
