state,instance,seed,generation,fraction,k,n,b,rep,group,action,rng_seed,region_seconds,attempts,evaluated,outside,noop,duplicate,decodes,gain,gain_per_decode,gain_per_budget,wall_seconds
Mk04-22-0,Mk04,22,0,0.5,45,4,4,3,A,0.5-N4-b4,7219509556855111269,4.8699999979362474e-05,3,1,2,0,0,4,0.0017503925568930628,0.0004375981392232657,0.0004375981392232657,0.0046740000000227155
Mk04-22-0,Mk04,22,0,0.5,45,4,4,3,C,0.5-N4-b4,7219509556855111269,3.6799999975301034e-05,2,1,1,0,0,3,5.442248157617839e-05,1.8140827192059464e-05,1.3605620394044598e-05,0.0036018000000694883
Mk04-22-0,Mk04,22,0,0.5,45,4,8,0,R0,0.5-N4-b8,16020467781991607570,3.9099999980862776e-05,5,2,2,0,1,7,0.0,0.0,0.0,0.00857640000003812
Mk04-22-0,Mk04,22,0,0.5,45,4,8,0,R1,0.5-N4-b8,16020467781991607570,7.770000001983135e-05,5,2,3,0,0,7,0.0,0.0,0.0,0.008241400000088106
Mk04-22-0,Mk04,22,0,0.5,45,4,8,0,S,0.5-N4-b8,16020467781991607570,3.90000000152213e-05,4,4,0,0,0,8,6.376476042985191e-05,7.970595053731488e-06,7.970595053731488e-06,0.01031559999989895
Mk04-22-0,Mk04,22,0,0.5,45,4,8,0,A,0.5-N4-b8,16020467781991607570,4.73000000056345e-05,6,1,5,0,0,7,6.376476042985191e-05,9.109251489978845e-06,7.970595053731488e-06,0.00786259999995309
Mk04-22-0,Mk04,22,0,0.5,45,4,8,0,C,0.5-N4-b8,16020467781991607570,3.889999993589299e-05,4,3,1,0,0,7,6.376476042985191e-05,9.109251489978845e-06,7.970595053731488e-06,0.008662599999979648
Mk04-22-0,Mk04,22,0,0.5,45,4,8,1,R0,0.5-N4-b8,15356241000799921640,4.46999999894615e-05,5,2,2,0,1,7,0.0,0.0,0.0,0.008301500000015949
Mk04-22-0,Mk04,22,0,0.5,45,4,8,1,R1,0.5-N4-b8,15356241000799921640,8.790000003955356e-05,5,2,2,0,1,7,5.442248157617839e-05,7.774640225168342e-06,6.802810197022299e-06,0.00825919999999769
Mk04-22-0,Mk04,22,0,0.5,45,4,8,1,S,0.5-N4-b8,15356241000799921640,4.3500000060703314e-05,5,2,3,0,0,7,6.376476042985191e-05,9.109251489978845e-06,7.970595053731488e-06,0.008407199999965087
Mk04-22-0,Mk04,22,0,0.5,45,4,8,1,A,0.5-N4-b8,15356241000799921640,4.560000002129527e-05,5,2,2,0,1,7,6.376476042985191e-05,9.109251489978845e-06,7.970595053731488e-06,0.008114299999988361
Mk04-22-0,Mk04,22,0,0.5,45,4,8,1,C,0.5-N4-b8,15356241000799921640,3.839999999399879e-05,5,2,3,0,0,7,6.376476042985191e-05,9.109251489978845e-06,7.970595053731488e-06,0.008595099999979539
Mk04-22-0,Mk04,22,0,0.5,45,4,8,2,R0,0.5-N4-b8,8545014517689777266,4.5999999997548e-05,5,2,3,0,0,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.008189499999957661
Mk04-22-0,Mk04,22,0,0.5,45,4,8,2,R1,0.5-N4-b8,8545014517689777266,6.640000003699242e-05,4,3,1,0,0,7,5.442248157617839e-05,7.774640225168342e-06,6.802810197022299e-06,0.008635100000105922
Mk04-22-0,Mk04,22,0,0.5,45,4,8,2,S,0.5-N4-b8,8545014517689777266,4.720000003999303e-05,5,3,2,0,0,8,0.0017503925568930628,0.00021879906961163285,0.00021879906961163285,0.009890999999925043
Mk04-22-0,Mk04,22,0,0.5,45,4,8,2,A,0.5-N4-b8,8545014517689777266,5.7200000014745456e-05,5,2,3,0,0,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.008853300000055242
Mk04-22-0,Mk04,22,0,0.5,45,4,8,2,C,0.5-N4-b8,8545014517689777266,4.5999999997548e-05,5,2,3,0,0,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.00786520000008295
Mk04-22-0,Mk04,22,0,0.5,45,4,8,3,R0,0.5-N4-b8,7219509556855111269,4.069999999956053e-05,6,1,5,0,0,7,0.0,0.0,0.0,0.00830729999995583
Mk04-22-0,Mk04,22,0,0.5,45,4,8,3,R1,0.5-N4-b8,7219509556855111269,9.299999999257125e-05,5,3,1,0,1,8,0.0017503925568930628,0.00021879906961163285,0.00021879906961163285,0.009391299999947478
Mk04-22-0,Mk04,22,0,0.5,45,4,8,3,S,0.5-N4-b8,7219509556855111269,4.3399999981375004e-05,4,3,0,0,1,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.009294800000020587
Mk04-22-0,Mk04,22,0,0.5,45,4,8,3,A,0.5-N4-b8,7219509556855111269,5.0899999905595905e-05,6,1,4,0,1,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.007411000000047352
Mk04-22-0,Mk04,22,0,0.5,45,4,8,3,C,0.5-N4-b8,7219509556855111269,3.5899999943467265e-05,5,2,2,0,1,7,0.0017503925568930628,0.00025005607955615183,0.00021879906961163285,0.008164899999997033
Mk04-22-0,Mk04,22,0,0.5,45,5,4,0,R0,0.5-N5-b4,18084979030080720421,4.3899999923269206e-05,9,4,5,0,0,4,0.00926706750488303,0.0023167668762207575,0.0023167668762207575,0.005675700000097095
Mk04-22-0,Mk04,22,0,0.5,45,5,4,0,R1,0.5-N5-b4,18084979030080720421,6.250000001273293e-05,7,4,3,0,0,4,0.00926706750488303,0.0023167668762207575,0.0023167668762207575,0.006000799999924311
Mk04-22-0,Mk04,22,0,0.5,45,5,4,0,S,0.5-N5-b4,18084979030080720421,4.509999996571423e-05,7,4,3,0,0,4,0.00926706750488303,0.0023167668762207575,0.0023167668762207575,0.005939699999998993
Mk04-22-0,Mk04,22,0,0.5,45,5,4,0,A,0.5-N5-b4,18084979030080720421,4.5300000010684016e-05,5,4,1,0,0,4,0.00926706750488303,0.0023167668762207575,0.0023167668762207575,0.005695000000059736
Mk04-22-0,Mk04,22,0,0.5,45,5,4,0,C,0.5-N5-b4,18084979030080720421,3.6000000022795575e-05,7,4,3,0,0,4,0.00926706750488303,0.0023167668762207575,0.0023167668762207575,0.006244600000059108
Mk04-22-0,Mk04,22,0,0.5,45,5,4,1,R0,0.5-N5-b4,5357365017686165842,4.719999992630619e-05,6,4,2,0,0,4,0.0,0.0,0.0,0.005874100000028193
Mk04-22-0,Mk04,22,0,0.5,45,5,4,1,R1,0.5-N5-b4,5357365017686165842,6.849999999758438e-05,14,4,10,0,0,4,0.0,0.0,0.0,0.0064962999999806925
Mk04-22-0,Mk04,22,0,0.5,45,5,4,1,S,0.5-N5-b4,5357365017686165842,4.8300000003109744e-05,10,4,6,0,0,4,0.0018602374689183371,0.0004650593672295843,0.0004650593672295843,0.005958400000054098
Mk04-22-0,Mk04,22,0,0.5,45,5,4,1,A,0.5-N5-b4,5357365017686165842,4.0000000012696546e-05,9,4,5,0,0,4,0.0024210643308732807,0.0006052660827183202,0.0006052660827183202,0.005655000000047039
Mk04-22-0,Mk04,22,0,0.5,45,5,4,1,C,0.5-N5-b4,5357365017686165842,3.530000003593159e-05,12,4,8,0,0,4,0.0,0.0,0.0,0.006084600000008322
Mk04-22-0,Mk04,22,0,0.5,45,5,4,2,R0,0.5-N5-b4,14373036235808864194,4.3500000060703314e-05,7,4,3,0,0,4,0.0,0.0,0.0,0.005601899999987836
Mk04-22-0,Mk04,22,0,0.5,45,5,4,2,R1,0.5-N5-b4,14373036235808864194,0.00011779999999816937,6,4,2,0,0,4,0.0,0.0,0.0,0.0059310999999979686
Mk04-22-0,Mk04,22,0,0.5,45,5,4,2,S,0.5-N5-b4,14373036235808864194,3.939999999147403e-05,5,4,1,0,0,4,0.0,0.0,0.0,0.005859099999952377
Mk04-22-0,Mk04,22,0,0.5,45,5,4,2,A,0.5-N5-b4,14373036235808864194,4.269999999451102e-05,6,4,2,0,0,4,0.0,0.0,0.0,0.005541999999991276
Mk04-22-0,Mk04,22,0,0.5,45,5,4,2,C,0.5-N5-b4,14373036235808864194,3.7400000110210385e-05,7,4,3,0,0,4,0.0,0.0,0.0,0.006153200000085235
Mk04-22-0,Mk04,22,0,0.5,45,5,4,3,R0,0.5-N5-b4,5363140588461551866,4.3399999981375004e-05,6,4,2,0,0,4,0.0050653505382799845,0.0012663376345699961,0.0012663376345699961,0.005639400000063688
Mk04-22-0,Mk04,22,0,0.5,45,5,4,3,R1,0.5-N5-b4,5363140588461551866,6.059999998342391e-05,11,4,7,0,0,4,0.005356967552425207,0.0013392418881063017,0.0013392418881063017,0.005715099999974882
Mk04-22-0,Mk04,22,0,0.5,45,5,4,3,S,0.5-N5-b4,5363140588461551866,3.939999999147403e-05,8,4,4,0,0,4,0.00796911131514772,0.00199227782878693,0.00199227782878693,0.006242900000074769
Mk04-22-0,Mk04,22,0,0.5,45,5,4,3,A,0.5-N5-b4,5363140588461551866,4.6600000018770515e-05,5,4,1,0,0,4,0.005611487606980431,0.0014028719017451078,0.0014028719017451078,0.005550200000016048
Mk04-22-0,Mk04,22,0,0.5,45,5,4,3,C,0.5-N5-b4,5363140588461551866,3.660000004401809e-05,7,4,3,0,0,4,0.005356967552425207,0.0013392418881063017,0.0013392418881063017,0.00601080000001275
Mk04-22-0,Mk04,22,0,0.5,45,5,8,0,R0,0.5-N5-b8,18084979030080720421,4.139999998642452e-05,18,8,10,0,0,8,0.00966052535897721,0.0012075656698721513,0.0012075656698721513,0.011732600000073035
Mk04-22-0,Mk04,22,0,0.5,45,5,8,0,R1,0.5-N5-b8,18084979030080720421,7.210000001123262e-05,16,8,8,0,0,8,0.00966052535897721,0.0012075656698721513,0.0012075656698721513,0.012085300000080679
Mk04-22-0,Mk04,22,0,0.5,45,5,8,0,S,0.5-N5-b8,18084979030080720421,5.1500000040505256e-05,17,8,9,0,0,8,0.00926706750488303,0.0011583834381103787,0.0011583834381103787,0.012162799999941853
Mk04-22-0,Mk04,22,0,0.5,45,5,8,0,A,0.5-N5-b8,18084979030080720421,5.3800000046067e-05,16,8,8,0,0,8,0.00966052535897721,0.0012075656698721513,0.0012075656698721513,0.012098100000002887
Mk04-22-0,Mk04,22,0,0.5,45,5,8,0,C,0.5-N5-b8,18084979030080720421,8.720000005268957e-05,22,8,14,0,0,8,0.00966052535897721,0.0012075656698721513,0.0012075656698721513,0.012414100000000872
Mk04-22-0,Mk04,22,0,0.5,45,5,8,1,R0,0.5-N5-b8,5357365017686165842,4.939999996622646e-05,12,8,4,0,0,8,2.2551405187698492e-17,2.8189256484623115e-18,2.8189256484623115e-18,0.012034300000095755
Mk04-22-0,Mk04,22,0,0.5,45,5,8,1,R1,0.5-N5-b8,5357365017686165842,8.149999996476254e-05,20,8,12,0,0,8,0.0,0.0,0.0,0.012416799999982686
Mk04-22-0,Mk04,22,0,0.5,45,5,8,1,S,0.5-N5-b8,5357365017686165842,5.339999995612743e-05,19,8,10,0,1,8,0.0070481056487257405,0.0008810132060907176,0.0008810132060907176,0.012261100000046099
Mk04-22-0,Mk04,22,0,0.5,45,5,8,1,A,0.5-N5-b8,5357365017686165842,5.310000005920301e-05,18,8,9,0,1,8,0.0024210643308732807,0.0003026330413591601,0.0003026330413591601,0.011946500000021842
Mk04-22-0,Mk04,22,0,0.5,45,5,8,1,C,0.5-N5-b8,5357365017686165842,4.5199999931355705e-05,21,8,12,0,1,8,0.0070481056487257405,0.0008810132060907176,0.0008810132060907176,0.012170500000024731
Mk04-22-0,Mk04,22,0,0.5,45,5,8,2,R0,0.5-N5-b8,14373036235808864194,4.6200000042517786e-05,12,8,4,0,0,8,0.0009882054965223552,0.0001235256870652944,0.0001235256870652944,0.012076699999965967
Mk04-22-0,Mk04,22,0,0.5,45,5,8,2,R1,0.5-N5-b8,14373036235808864194,7.979999998042331e-05,13,8,5,0,0,8,0.0009882054965223552,0.0001235256870652944,0.0001235256870652944,0.01208469999994577
Mk04-22-0,Mk04,22,0,0.5,45,5,8,2,S,0.5-N5-b8,14373036235808864194,5.0499999929343176e-05,10,8,2,0,0,8,0.0070481056487257405,0.0008810132060907176,0.0008810132060907176,0.011827600000060556
Mk04-22-0,Mk04,22,0,0.5,45,5,8,2,A,0.5-N5-b8,14373036235808864194,5.790000000160944e-05,14,8,6,0,0,8,0.0070481056487257405,0.0008810132060907176,0.0008810132060907176,0.01196909999998752
Mk04-22-0,Mk04,22,0,0.5,45,5,8,2,C,0.5-N5-b8,14373036235808864194,4.1699999997035775e-05,12,8,4,0,0,8,0.0070481056487257405,0.0008810132060907176,0.0008810132060907176,0.012031700000079582
Mk04-22-0,Mk04,22,0,0.5,45,5,8,3,R0,0.5-N5-b8,5363140588461551866,4.7299999891947664e-05,11,8,3,0,0,8,0.0050653505382799845,0.0006331688172849981,0.0006331688172849981,0.012065300000017487
Mk04-22-0,Mk04,22,0,0.5,45,5,8,3,R1,0.5-N5-b8,5363140588461551866,7.890000006227638e-05,18,8,9,0,1,8,0.005356967552425207,0.0006696209440531509,0.0006696209440531509,0.0121571000000813
Mk04-22-0,Mk04,22,0,0.5,45,5,8,3,S,0.5-N5-b8,5363140588461551866,5.079999993995443e-05,17,8,9,0,0,8,0.00796911131514772,0.000996138914393465,0.000996138914393465,0.011954500000001644
Mk04-22-0,Mk04,22,0,0.5,45,5,8,3,A,0.5-N5-b8,5363140588461551866,4.0500000068277586e-05,14,8,6,0,0,8,0.007976779295906134,0.0009970974119882668,0.0009970974119882668,0.0121719999999641
Mk04-22-0,Mk04,22,0,0.5,45,5,8,3,C,0.5-N5-b8,5363140588461551866,5.080000005364127e-05,21,8,12,0,1,8,0.00796911131514772,0.000996138914393465,0.000996138914393465,0.012294899999915287
Mk04-22-0,Mk04,22,0,0.5,45,6,4,0,R0,0.5-N6-b4,1724727073898928505,4.820000003746827e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.003336999999987711
Mk04-22-0,Mk04,22,0,0.5,45,6,4,0,R1,0.5-N6-b4,1724727073898928505,6.419999999707215e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0035520999999789638
Mk04-22-0,Mk04,22,0,0.5,45,6,4,0,S,0.5-N6-b4,1724727073898928505,3.7800000086463115e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003753799999913099
Mk04-22-0,Mk04,22,0,0.5,45,6,4,0,A,0.5-N6-b4,1724727073898928505,4.499999988638592e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003649600000017017
Mk04-22-0,Mk04,22,0,0.5,45,6,4,0,C,0.5-N6-b4,1724727073898928505,3.759999992780649e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036202000000002954
Mk04-22-0,Mk04,22,0,0.5,45,6,4,1,R0,0.5-N6-b4,2775279699399779825,4.2200000052616815e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0035947000000078333
Mk04-22-0,Mk04,22,0,0.5,45,6,4,1,R1,0.5-N6-b4,2775279699399779825,6.279999990965734e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003750100000047496
Mk04-22-0,Mk04,22,0,0.5,45,6,4,1,S,0.5-N6-b4,2775279699399779825,4.639999997380073e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0035718999999971857
Mk04-22-0,Mk04,22,0,0.5,45,6,4,1,A,0.5-N6-b4,2775279699399779825,4.03000000233078e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036381999999548498
Mk04-22-0,Mk04,22,0,0.5,45,6,4,1,C,0.5-N6-b4,2775279699399779825,3.609999998843705e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003567299999986062
Mk04-22-0,Mk04,22,0,0.5,45,6,4,2,R0,0.5-N6-b4,7346436432651167138,4.100000001017179e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003799899999989975
Mk04-22-0,Mk04,22,0,0.5,45,6,4,2,R1,0.5-N6-b4,7346436432651167138,6.940000002941815e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.0033061999999972613
Mk04-22-0,Mk04,22,0,0.5,45,6,4,2,S,0.5-N6-b4,7346436432651167138,4.500000000007276e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036410000000159926
Mk04-22-0,Mk04,22,0,0.5,45,6,4,2,A,0.5-N6-b4,7346436432651167138,3.7800000086463115e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036155000000235304
Mk04-22-0,Mk04,22,0,0.5,45,6,4,2,C,0.5-N6-b4,7346436432651167138,3.739999999652355e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0038306000000147833
Mk04-22-0,Mk04,22,0,0.5,45,6,4,3,R0,0.5-N6-b4,8076818932232285545,4.069999999956053e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003831199999922319
Mk04-22-0,Mk04,22,0,0.5,45,6,4,3,R1,0.5-N6-b4,8076818932232285545,7.970000001478184e-05,3,0,3,0,0,3,0.0,0.0,0.0,0.003282999999896674
Mk04-22-0,Mk04,22,0,0.5,45,6,4,3,S,0.5-N6-b4,8076818932232285545,3.8600000038968574e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036215999999740234
Mk04-22-0,Mk04,22,0,0.5,45,6,4,3,A,0.5-N6-b4,8076818932232285545,3.7300000030882074e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.0036177000000634507
Mk04-22-0,Mk04,22,0,0.5,45,6,4,3,C,0.5-N6-b4,8076818932232285545,3.9500000070802344e-05,2,1,0,0,1,3,0.0,0.0,0.0,0.003923900000017966
Mk04-22-0,Mk04,22,0,0.5,45,6,8,0,R0,0.5-N6-b8,1724727073898928505,5.909999993036763e-05,7,0,7,0,0,7,0.0,0.0,0.0,0.00767519999999422
Mk04-22-0,Mk04,22,0,0.5,45,6,8,0,R1,0.5-N6-b8,1724727073898928505,6.680000001324515e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008123199999999997
Mk04-22-0,Mk04,22,0,0.5,45,6,8,0,S,0.5-N6-b8,1724727073898928505,5.55999999960477e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008057000000007974
Mk04-22-0,Mk04,22,0,0.5,45,6,8,0,A,0.5-N6-b8,1724727073898928505,4.4299999899521936e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007938000000081047
Mk04-22-0,Mk04,22,0,0.5,45,6,8,0,C,0.5-N6-b8,1724727073898928505,3.790000005210459e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007965100000092207
Mk04-22-0,Mk04,22,0,0.5,45,6,8,1,R0,0.5-N6-b8,2775279699399779825,4.560000002129527e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008036100000026636
Mk04-22-0,Mk04,22,0,0.5,45,6,8,1,R1,0.5-N6-b8,2775279699399779825,7.17000000349799e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008191799999963223
Mk04-22-0,Mk04,22,0,0.5,45,6,8,1,S,0.5-N6-b8,2775279699399779825,4.870000009304931e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007997599999953309
Mk04-22-0,Mk04,22,0,0.5,45,6,8,1,A,0.5-N6-b8,2775279699399779825,5.7599999990998185e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008092700000020159
Mk04-22-0,Mk04,22,0,0.5,45,6,8,1,C,0.5-N6-b8,2775279699399779825,4.610000007687631e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007980200000019977
Mk04-22-0,Mk04,22,0,0.5,45,6,8,2,R0,0.5-N6-b8,7346436432651167138,4.2099999973288504e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.00815490000002228
Mk04-22-0,Mk04,22,0,0.5,45,6,8,2,R1,0.5-N6-b8,7346436432651167138,7.65999999430278e-05,7,0,7,0,0,7,0.0,0.0,0.0,0.007653800000070987
Mk04-22-0,Mk04,22,0,0.5,45,6,8,2,S,0.5-N6-b8,7346436432651167138,4.120000005514157e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008020200000032673
Mk04-22-0,Mk04,22,0,0.5,45,6,8,2,A,0.5-N6-b8,7346436432651167138,4.330000001573353e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007834000000002561
Mk04-22-0,Mk04,22,0,0.5,45,6,8,2,C,0.5-N6-b8,7346436432651167138,3.709999998591229e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008268899999961832
Mk04-22-0,Mk04,22,0,0.5,45,6,8,3,R0,0.5-N6-b8,8076818932232285545,5.239999995865219e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.008052700000007462
Mk04-22-0,Mk04,22,0,0.5,45,6,8,3,R1,0.5-N6-b8,8076818932232285545,6.550000000515865e-05,7,0,7,0,0,7,0.0,0.0,0.0,0.007806200000004537
Mk04-22-0,Mk04,22,0,0.5,45,6,8,3,S,0.5-N6-b8,8076818932232285545,5.2800000048591755e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.0079520000000457
Mk04-22-0,Mk04,22,0,0.5,45,6,8,3,A,0.5-N6-b8,8076818932232285545,4.2099999973288504e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.00804419999997208
Mk04-22-0,Mk04,22,0,0.5,45,6,8,3,C,0.5-N6-b8,8076818932232285545,4.400000000259752e-05,6,1,0,0,5,7,0.0,0.0,0.0,0.007895600000097147
Mk04-22-1,Mk04,22,1,0.25,23,1,4,0,R0,0.25-N1-b4,18316277809957592588,3.8099999983387534e-05,160,2,158,0,0,2,0.0,0.0,0.0,0.008764400000018213
Mk04-22-1,Mk04,22,1,0.25,23,1,4,0,R1,0.25-N1-b4,18316277809957592588,0.00010650000001533044,160,0,160,0,0,0,0.0,,0.0,0.005706600000053186
Mk04-22-1,Mk04,22,1,0.25,23,1,4,0,S,0.25-N1-b4,18316277809957592588,3.8199999949029007e-05,160,1,159,0,0,1,0.0,0.0,0.0,0.007355800000027557
Mk04-22-1,Mk04,22,1,0.25,23,1,4,0,A,0.25-N1-b4,18316277809957592588,4.46999999894615e-05,160,0,160,0,0,0,0.0,,0.0,0.005594900000005509
Mk04-22-1,Mk04,22,1,0.25,23,1,4,0,C,0.25-N1-b4,18316277809957592588,3.98000000814136e-05,160,0,160,0,0,0,0.0,,0.0,0.005817800000045281
Mk04-22-1,Mk04,22,1,0.25,23,1,4,1,R0,0.25-N1-b4,11185960893563377416,3.450000008342613e-05,160,0,159,1,0,0,0.0,,0.0,0.006021099999998114
Mk04-22-1,Mk04,22,1,0.25,23,1,4,1,R1,0.25-N1-b4,11185960893563377416,7.429999993746605e-05,160,0,159,1,0,0,0.0,,0.0,0.0055716000000529675
Mk04-22-1,Mk04,22,1,0.25,23,1,4,1,S,0.25-N1-b4,11185960893563377416,3.579999997782579e-05,160,0,159,1,0,0,0.0,,0.0,0.005828700000051867
Mk04-22-1,Mk04,22,1,0.25,23,1,4,1,A,0.25-N1-b4,11185960893563377416,9.15000000532018e-05,160,0,159,1,0,0,0.0,,0.0,0.0057932999999366075
Mk04-22-1,Mk04,22,1,0.25,23,1,4,1,C,0.25-N1-b4,11185960893563377416,4.55000000556538e-05,160,0,159,1,0,0,0.0,,0.0,0.005768299999999726
Mk04-22-1,Mk04,22,1,0.25,23,1,4,2,R0,0.25-N1-b4,471620699638273674,3.72000000652406e-05,160,0,160,0,0,0,0.0,,0.0,0.006962600000065322
Mk04-22-1,Mk04,22,1,0.25,23,1,4,2,R1,0.25-N1-b4,471620699638273674,8.380000008401112e-05,160,0,160,0,0,0,0.0,,0.0,0.005961500000012165
Mk04-22-1,Mk04,22,1,0.25,23,1,4,2,S,0.25-N1-b4,471620699638273674,4.3900000036956044e-05,160,0,160,0,0,0,0.0,,0.0,0.005957500000022264
Mk04-22-1,Mk04,22,1,0.25,23,1,4,2,A,0.25-N1-b4,471620699638273674,3.609999998843705e-05,160,0,160,0,0,0,0.0,,0.0,0.006027199999948607
Mk04-22-1,Mk04,22,1,0.25,23,1,4,2,C,0.25-N1-b4,471620699638273674,4.410000008192583e-05,160,0,160,0,0,0,0.0,,0.0,0.0059732999999368985
Mk04-22-1,Mk04,22,1,0.25,23,1,4,3,R0,0.25-N1-b4,6288744494320852350,3.660000004401809e-05,160,1,159,0,0,1,0.0,0.0,0.0,0.007673100000033628
Mk04-22-1,Mk04,22,1,0.25,23,1,4,3,R1,0.25-N1-b4,6288744494320852350,7.069999992381781e-05,160,0,160,0,0,0,0.0,,0.0,0.005878199999983735
Mk04-22-1,Mk04,22,1,0.25,23,1,4,3,S,0.25-N1-b4,6288744494320852350,3.85000000733271e-05,160,1,158,0,1,1,0.0,0.0,0.0,0.007378500000072563
Mk04-22-1,Mk04,22,1,0.25,23,1,4,3,A,0.25-N1-b4,6288744494320852350,3.7700000007134804e-05,160,0,160,0,0,0,0.0,,0.0,0.006034999999997126
Mk04-22-1,Mk04,22,1,0.25,23,1,4,3,C,0.25-N1-b4,6288744494320852350,5.350000003545574e-05,160,0,160,0,0,0,0.0,,0.0,0.0059640999999146516
Mk04-22-1,Mk04,22,1,0.25,23,1,8,0,R0,0.25-N1-b8,18316277809957592588,3.649999996468978e-05,320,2,318,0,0,2,0.0,0.0,0.0,0.015074400000003152
Mk04-22-1,Mk04,22,1,0.25,23,1,8,0,R1,0.25-N1-b8,18316277809957592588,7.520000008298666e-05,320,0,320,0,0,0,0.0,,0.0,0.01191110000002027
Mk04-22-1,Mk04,22,1,0.25,23,1,8,0,S,0.25-N1-b8,18316277809957592588,5.710000004910398e-05,320,1,319,0,0,1,0.0,0.0,0.0,0.013658999999961452
Mk04-22-1,Mk04,22,1,0.25,23,1,8,0,A,0.25-N1-b8,18316277809957592588,5.3300000104172796e-05,320,0,320,0,0,0,0.0,,0.0,0.011777999999935673
Mk04-22-1,Mk04,22,1,0.25,23,1,8,0,C,0.25-N1-b8,18316277809957592588,3.5600000046542846e-05,320,0,320,0,0,0,0.0,,0.0,0.012010199999963334
Mk04-22-1,Mk04,22,1,0.25,23,1,8,1,R0,0.25-N1-b8,11185960893563377416,4.2099999973288504e-05,320,0,318,2,0,0,0.0,,0.0,0.012078099999939695
Mk04-22-1,Mk04,22,1,0.25,23,1,8,1,R1,0.25-N1-b8,11185960893563377416,8.409999998093554e-05,320,0,318,2,0,0,0.0,,0.0,0.012021499999946172
Mk04-22-1,Mk04,22,1,0.25,23,1,8,1,S,0.25-N1-b8,11185960893563377416,6.380000002081943e-05,320,0,318,2,0,0,0.0,,0.0,0.011793000000011489
Mk04-22-1,Mk04,22,1,0.25,23,1,8,1,A,0.25-N1-b8,11185960893563377416,4.1699999997035775e-05,320,0,318,2,0,0,0.0,,0.0,0.011966000000029453
Mk04-22-1,Mk04,22,1,0.25,23,1,8,1,C,0.25-N1-b8,11185960893563377416,5.3600000001097214e-05,320,0,318,2,0,0,0.0,,0.0,0.01190150000002177
Mk04-22-1,Mk04,22,1,0.25,23,1,8,2,R0,0.25-N1-b8,471620699638273674,4.3000000005122274e-05,320,1,319,0,0,1,0.0,0.0,0.0,0.01355660000001535
Mk04-22-1,Mk04,22,1,0.25,23,1,8,2,R1,0.25-N1-b8,471620699638273674,7.600000003549212e-05,320,0,320,0,0,0,0.0,,0.0,0.012017500000069958
Mk04-22-1,Mk04,22,1,0.25,23,1,8,2,S,0.25-N1-b8,471620699638273674,4.380000007131457e-05,320,0,320,0,0,0,0.0,,0.0,0.01218000000005759
Mk04-22-1,Mk04,22,1,0.25,23,1,8,2,A,0.25-N1-b8,471620699638273674,5.3200000024844485e-05,320,1,319,0,0,1,0.0,0.0,0.0,0.013655299999982162
Mk04-22-1,Mk04,22,1,0.25,23,1,8,2,C,0.25-N1-b8,471620699638273674,4.879999994500395e-05,320,0,320,0,0,0,0.0,,0.0,0.012122099999942293
Mk04-22-1,Mk04,22,1,0.25,23,1,8,3,R0,0.25-N1-b8,6288744494320852350,4.340000009506184e-05,320,1,319,0,0,1,0.0,0.0,0.0,0.013297899999997753
