state,instance,split,generation,group,fraction,policy,n,gain_per_budget
Mk06-101-19,Mk06,validation,19,A,0.25,conditional,3,0.0001239552971047127
Mk06-101-19,Mk06,validation,19,A,0.25,fixed,3,0.0001239552971047127
Mk06-101-19,Mk06,validation,19,A,0.25,shuffled,3,0.0001239552971047127
Mk06-101-19,Mk06,validation,19,A,0.5,conditional,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,A,0.5,fixed,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,A,0.5,shuffled,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,C,0.25,conditional,3,0.00014475235282036952
Mk06-101-19,Mk06,validation,19,C,0.25,fixed,3,0.00014475235282036952
Mk06-101-19,Mk06,validation,19,C,0.25,shuffled,3,0.00014475235282036952
Mk06-101-19,Mk06,validation,19,C,0.5,conditional,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,C,0.5,fixed,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,C,0.5,shuffled,3,0.00038654600593157276
Mk06-101-19,Mk06,validation,19,W,0.25,conditional,5,0.00010191960224710181
Mk06-101-19,Mk06,validation,19,W,0.25,fixed,3,7.1096166071655e-05
Mk06-101-19,Mk06,validation,19,W,0.25,shuffled,3,7.1096166071655e-05
Mk06-101-19,Mk06,validation,19,W,0.5,conditional,3,0.0002638386061266696
Mk06-101-19,Mk06,validation,19,W,0.5,fixed,3,0.0002638386061266696
Mk06-101-19,Mk06,validation,19,W,0.5,shuffled,3,0.0002638386061266696
Mk06-101-19,Mk06,validation,19,L,0.25,conditional,3,0.00013988259345271777
Mk06-101-19,Mk06,validation,19,L,0.25,fixed,3,0.00013988259345271777
Mk06-101-19,Mk06,validation,19,L,0.25,shuffled,5,0.0001454328452493262
Mk06-101-19,Mk06,validation,19,L,0.5,conditional,3,0.00039397955560519583
Mk06-101-19,Mk06,validation,19,L,0.5,fixed,3,0.00039397955560519583
Mk06-101-19,Mk06,validation,19,L,0.5,shuffled,3,0.00039397955560519583
Mk06-101-9,Mk06,validation,9,R,0.25,conditional,5,0.00023090379317119913
Mk06-101-9,Mk06,validation,9,R,0.25,fixed,3,0.000390906736715544
Mk06-101-9,Mk06,validation,9,R,0.25,shuffled,5,0.00023090379317119913
Mk06-101-9,Mk06,validation,9,R,0.5,conditional,3,0.0002660446508672061
Mk06-101-9,Mk06,validation,9,R,0.5,fixed,3,0.0002660446508672061
Mk06-101-9,Mk06,validation,9,R,0.5,shuffled,3,0.0002660446508672061
Mk06-101-9,Mk06,validation,9,S,0.25,conditional,5,0.000394480536477412
Mk06-101-9,Mk06,validation,9,S,0.25,fixed,3,0.0003555100428242855
Mk06-101-9,Mk06,validation,9,S,0.25,shuffled,3,0.0003555100428242855
Mk06-101-9,Mk06,validation,9,S,0.5,conditional,5,0.0003250460154769633
Mk06-101-9,Mk06,validation,9,S,0.5,fixed,3,0.000458011132328706
Mk06-101-9,Mk06,validation,9,S,0.5,shuffled,3,0.000458011132328706
Mk06-101-9,Mk06,validation,9,A,0.25,conditional,3,0.0003540684922951224
Mk06-101-9,Mk06,validation,9,A,0.25,fixed,3,0.0003540684922951224
Mk06-101-9,Mk06,validation,9,A,0.25,shuffled,3,0.0003540684922951224
Mk06-101-9,Mk06,validation,9,A,0.5,conditional,3,0.0004430574961467866
Mk06-101-9,Mk06,validation,9,A,0.5,fixed,3,0.0004430574961467866
Mk06-101-9,Mk06,validation,9,A,0.5,shuffled,3,0.0004430574961467866
Mk06-101-9,Mk06,validation,9,C,0.25,conditional,3,0.00021899156464479588
Mk06-101-9,Mk06,validation,9,C,0.25,fixed,3,0.00021899156464479588
Mk06-101-9,Mk06,validation,9,C,0.25,shuffled,3,0.00021899156464479588
Mk06-101-9,Mk06,validation,9,C,0.5,conditional,3,0.0003988971555753961
Mk06-101-9,Mk06,validation,9,C,0.5,fixed,3,0.0003988971555753961
Mk06-101-9,Mk06,validation,9,C,0.5,shuffled,3,0.0003988971555753961
Mk06-101-9,Mk06,validation,9,W,0.25,conditional,5,0.0005947162366874061
Mk06-101-9,Mk06,validation,9,W,0.25,fixed,3,0.0004162808557917075
Mk06-101-9,Mk06,validation,9,W,0.25,shuffled,3,0.0004162808557917075
Mk06-101-9,Mk06,validation,9,W,0.5,conditional,3,0.00035569573849365555
Mk06-101-9,Mk06,validation,9,W,0.5,fixed,3,0.00035569573849365555
Mk06-101-9,Mk06,validation,9,W,0.5,shuffled,3,0.00035569573849365555
Mk06-101-9,Mk06,validation,9,L,0.25,conditional,3,0.000498354755451137
Mk06-101-9,Mk06,validation,9,L,0.25,fixed,3,0.000498354755451137
Mk06-101-9,Mk06,validation,9,L,0.25,shuffled,5,0.00044615807372198353
Mk06-101-9,Mk06,validation,9,L,0.5,conditional,3,0.00038599096992100935
Mk06-101-9,Mk06,validation,9,L,0.5,fixed,3,0.00038599096992100935
Mk06-101-9,Mk06,validation,9,L,0.5,shuffled,3,0.00038599096992100935
Mk06-202-0,Mk06,validation,0,R,0.25,conditional,5,0.0007456956567960608
Mk06-202-0,Mk06,validation,0,R,0.25,fixed,3,0.0003254775291877348
Mk06-202-0,Mk06,validation,0,R,0.25,shuffled,5,0.0007456956567960608
Mk06-202-0,Mk06,validation,0,R,0.5,conditional,3,0.00018397974015384164
Mk06-202-0,Mk06,validation,0,R,0.5,fixed,3,0.00018397974015384164
Mk06-202-0,Mk06,validation,0,R,0.5,shuffled,3,0.00018397974015384164
Mk06-202-0,Mk06,validation,0,S,0.25,conditional,5,0.0005953615226076877
Mk06-202-0,Mk06,validation,0,S,0.25,fixed,3,0.0002618687871717025
Mk06-202-0,Mk06,validation,0,S,0.25,shuffled,3,0.0002618687871717025
Mk06-202-0,Mk06,validation,0,S,0.5,conditional,5,0.0005113592543460661
Mk06-202-0,Mk06,validation,0,S,0.5,fixed,3,4.125882337632021e-05
Mk06-202-0,Mk06,validation,0,S,0.5,shuffled,3,4.125882337632021e-05
Mk06-202-0,Mk06,validation,0,A,0.25,conditional,3,0.00025171082699201023
Mk06-202-0,Mk06,validation,0,A,0.25,fixed,3,0.00025171082699201023
Mk06-202-0,Mk06,validation,0,A,0.25,shuffled,3,0.00025171082699201023
Mk06-202-0,Mk06,validation,0,A,0.5,conditional,3,0.0003864537935476913
Mk06-202-0,Mk06,validation,0,A,0.5,fixed,3,0.0003864537935476913
Mk06-202-0,Mk06,validation,0,A,0.5,shuffled,3,0.0003864537935476913
Mk06-202-0,Mk06,validation,0,C,0.25,conditional,3,0.000320060441972473
Mk06-202-0,Mk06,validation,0,C,0.25,fixed,3,0.000320060441972473
Mk06-202-0,Mk06,validation,0,C,0.25,shuffled,3,0.000320060441972473
Mk06-202-0,Mk06,validation,0,C,0.5,conditional,3,0.00019117712653956578
Mk06-202-0,Mk06,validation,0,C,0.5,fixed,3,0.00019117712653956578
Mk06-202-0,Mk06,validation,0,C,0.5,shuffled,3,0.00019117712653956578
Mk06-202-0,Mk06,validation,0,W,0.25,conditional,5,0.000686957863953931
Mk06-202-0,Mk06,validation,0,W,0.25,fixed,3,0.0010385538467847155
Mk06-202-0,Mk06,validation,0,W,0.25,shuffled,3,0.0010385538467847155
Mk06-202-0,Mk06,validation,0,W,0.5,conditional,3,0.0003951421638242754
Mk06-202-0,Mk06,validation,0,W,0.5,fixed,3,0.0003951421638242754
Mk06-202-0,Mk06,validation,0,W,0.5,shuffled,3,0.0003951421638242754
Mk06-202-0,Mk06,validation,0,L,0.25,conditional,3,0.0009852197913487676
Mk06-202-0,Mk06,validation,0,L,0.25,fixed,3,0.0009852197913487676
Mk06-202-0,Mk06,validation,0,L,0.25,shuffled,5,0.000556551721112224
Mk06-202-0,Mk06,validation,0,L,0.5,conditional,3,0.00046036366496616886
Mk06-202-0,Mk06,validation,0,L,0.5,fixed,3,0.00046036366496616886
Mk06-202-0,Mk06,validation,0,L,0.5,shuffled,3,0.00046036366496616886
Mk06-202-19,Mk06,validation,19,R,0.25,conditional,5,8.385139113782267e-05
Mk06-202-19,Mk06,validation,19,R,0.25,fixed,3,0.00028113453794446864
Mk06-202-19,Mk06,validation,19,R,0.25,shuffled,5,8.385139113782267e-05
Mk06-202-19,Mk06,validation,19,R,0.5,conditional,3,0.0001485538786447877
Mk06-202-19,Mk06,validation,19,R,0.5,fixed,3,0.0001485538786447877
Mk06-202-19,Mk06,validation,19,R,0.5,shuffled,3,0.0001485538786447877
Mk06-202-19,Mk06,validation,19,S,0.25,conditional,5,0.00012159004714861182
Mk06-202-19,Mk06,validation,19,S,0.25,fixed,3,0.00018089165774471164
Mk06-202-19,Mk06,validation,19,S,0.25,shuffled,3,0.00018089165774471164
Mk06-202-19,Mk06,validation,19,S,0.5,conditional,5,0.00012125627128135965
Mk06-202-19,Mk06,validation,19,S,0.5,fixed,3,0.0001802625645908895
Mk06-202-19,Mk06,validation,19,S,0.5,shuffled,3,0.0001802625645908895
Mk06-202-19,Mk06,validation,19,A,0.25,conditional,3,0.00014730311472612337
Mk06-202-19,Mk06,validation,19,A,0.25,fixed,3,0.00014730311472612337
Mk06-202-19,Mk06,validation,19,A,0.25,shuffled,3,0.00014730311472612337
Mk06-202-19,Mk06,validation,19,A,0.5,conditional,3,0.00012887706481411543
Mk06-202-19,Mk06,validation,19,A,0.5,fixed,3,0.00012887706481411543
Mk06-202-19,Mk06,validation,19,A,0.5,shuffled,3,0.00012887706481411543
Mk06-202-19,Mk06,validation,19,C,0.25,conditional,3,0.0002144603763993615
Mk06-202-19,Mk06,validation,19,C,0.25,fixed,3,0.0002144603763993615
Mk06-202-19,Mk06,validation,19,C,0.25,shuffled,3,0.0002144603763993615
Mk06-202-19,Mk06,validation,19,C,0.5,conditional,3,0.0001334073329037076
Mk06-202-19,Mk06,validation,19,C,0.5,fixed,3,0.0001334073329037076
Mk06-202-19,Mk06,validation,19,C,0.5,shuffled,3,0.0001334073329037076
Mk06-202-19,Mk06,validation,19,W,0.25,conditional,5,8.385139113782267e-05
Mk06-202-19,Mk06,validation,19,W,0.25,fixed,3,0.0002942637417808068
Mk06-202-19,Mk06,validation,19,W,0.25,shuffled,3,0.0002942637417808068
Mk06-202-19,Mk06,validation,19,W,0.5,conditional,3,0.00011517393681455001
Mk06-202-19,Mk06,validation,19,W,0.5,fixed,3,0.00011517393681455001
Mk06-202-19,Mk06,validation,19,W,0.5,shuffled,3,0.00011517393681455001
Mk06-202-19,Mk06,validation,19,L,0.25,conditional,3,0.00020839659725713274
Mk06-202-19,Mk06,validation,19,L,0.25,fixed,3,0.00020839659725713274
Mk06-202-19,Mk06,validation,19,L,0.25,shuffled,5,0.00012159004714861182
Mk06-202-19,Mk06,validation,19,L,0.5,conditional,3,6.62969784127287e-05
Mk06-202-19,Mk06,validation,19,L,0.5,fixed,3,6.62969784127287e-05
Mk06-202-19,Mk06,validation,19,L,0.5,shuffled,3,6.62969784127287e-05
Mk06-202-9,Mk06,validation,9,R,0.25,conditional,5,0.00024279760586822145
Mk06-202-9,Mk06,validation,9,R,0.25,fixed,3,0.00025352125151050913
Mk06-202-9,Mk06,validation,9,R,0.25,shuffled,5,0.00024279760586822145
Mk06-202-9,Mk06,validation,9,R,0.5,conditional,3,0.00022289047573890446
Mk06-202-9,Mk06,validation,9,R,0.5,fixed,3,0.00022289047573890446
Mk06-202-9,Mk06,validation,9,R,0.5,shuffled,3,0.00022289047573890446
Mk06-202-9,Mk06,validation,9,S,0.25,conditional,5,0.0003014924885733022
Mk06-202-9,Mk06,validation,9,S,0.25,fixed,3,0.00022043209622693506
Mk06-202-9,Mk06,validation,9,S,0.25,shuffled,3,0.00022043209622693506
Mk06-202-9,Mk06,validation,9,S,0.5,conditional,5,0.000514632829194484
Mk06-202-9,Mk06,validation,9,S,0.5,fixed,3,0.0003286725095752615
Mk06-202-9,Mk06,validation,9,S,0.5,shuffled,3,0.0003286725095752615
Mk06-202-9,Mk06,validation,9,A,0.25,conditional,3,0.0003888534699889874
Mk06-202-9,Mk06,validation,9,A,0.25,fixed,3,0.0003888534699889874
Mk06-202-9,Mk06,validation,9,A,0.25,shuffled,3,0.0003888534699889874
Mk06-202-9,Mk06,validation,9,A,0.5,conditional,3,0.0002818953077512059
Mk06-202-9,Mk06,validation,9,A,0.5,fixed,3,0.0002818953077512059
Mk06-202-9,Mk06,validation,9,A,0.5,shuffled,3,0.0002818953077512059
Mk06-202-9,Mk06,validation,9,C,0.25,conditional,3,0.00029845018822482274
Mk06-202-9,Mk06,validation,9,C,0.25,fixed,3,0.00029845018822482274
Mk06-202-9,Mk06,validation,9,C,0.25,shuffled,3,0.00029845018822482274
Mk06-202-9,Mk06,validation,9,C,0.5,conditional,3,0.00033286746417470815
Mk06-202-9,Mk06,validation,9,C,0.5,fixed,3,0.00033286746417470815
Mk06-202-9,Mk06,validation,9,C,0.5,shuffled,3,0.00033286746417470815
Mk06-202-9,Mk06,validation,9,W,0.25,conditional,5,0.00032647143828917763
Mk06-202-9,Mk06,validation,9,W,0.25,fixed,3,0.00044779976168278745
Mk06-202-9,Mk06,validation,9,W,0.25,shuffled,3,0.00044779976168278745
Mk06-202-9,Mk06,validation,9,W,0.5,conditional,3,0.00020314250056006653
Mk06-202-9,Mk06,validation,9,W,0.5,fixed,3,0.00020314250056006653
Mk06-202-9,Mk06,validation,9,W,0.5,shuffled,3,0.00020314250056006653
Mk06-202-9,Mk06,validation,9,L,0.25,conditional,3,0.00022963863272695788
Mk06-202-9,Mk06,validation,9,L,0.25,fixed,3,0.00022963863272695788
Mk06-202-9,Mk06,validation,9,L,0.25,shuffled,5,0.00032647143828917763
Mk06-202-9,Mk06,validation,9,L,0.5,conditional,3,0.00033351789952445446
Mk06-202-9,Mk06,validation,9,L,0.5,fixed,3,0.00033351789952445446
Mk06-202-9,Mk06,validation,9,L,0.5,shuffled,3,0.00033351789952445446
Mk06-303-0,Mk06,validation,0,R,0.25,conditional,5,0.0006398503313383142
Mk06-303-0,Mk06,validation,0,R,0.25,fixed,3,0.0003123844100278753
Mk06-303-0,Mk06,validation,0,R,0.25,shuffled,5,0.0006398503313383142
Mk06-303-0,Mk06,validation,0,R,0.5,conditional,3,0.00042426178152802046
Mk06-303-0,Mk06,validation,0,R,0.5,fixed,3,0.00042426178152802046
Mk06-303-0,Mk06,validation,0,R,0.5,shuffled,3,0.00042426178152802046
Mk06-303-0,Mk06,validation,0,S,0.25,conditional,5,0.0003980826630666145
Mk06-303-0,Mk06,validation,0,S,0.25,fixed,3,0.0002786068978254407
Mk06-303-0,Mk06,validation,0,S,0.25,shuffled,3,0.0002786068978254407
Mk06-303-0,Mk06,validation,0,S,0.5,conditional,5,0.0006410206326952916
Mk06-303-0,Mk06,validation,0,S,0.5,fixed,3,0.000564644288881405
Mk06-303-0,Mk06,validation,0,S,0.5,shuffled,3,0.000564644288881405
Mk06-303-0,Mk06,validation,0,A,0.25,conditional,3,0.0008119428270287093
Mk06-303-0,Mk06,validation,0,A,0.25,fixed,3,0.0008119428270287093
Mk06-303-0,Mk06,validation,0,A,0.25,shuffled,3,0.0008119428270287093
Mk06-303-0,Mk06,validation,0,A,0.5,conditional,3,0.0005201682861213107
Mk06-303-0,Mk06,validation,0,A,0.5,fixed,3,0.0005201682861213107
Mk06-303-0,Mk06,validation,0,A,0.5,shuffled,3,0.0005201682861213107
Mk06-303-0,Mk06,validation,0,C,0.25,conditional,3,0.0004191526418781323
Mk06-303-0,Mk06,validation,0,C,0.25,fixed,3,0.0004191526418781323
Mk06-303-0,Mk06,validation,0,C,0.25,shuffled,3,0.0004191526418781323
Mk06-303-0,Mk06,validation,0,C,0.5,conditional,3,0.0004418484283702903
Mk06-303-0,Mk06,validation,0,C,0.5,fixed,3,0.0004418484283702903
Mk06-303-0,Mk06,validation,0,C,0.5,shuffled,3,0.0004418484283702903
Mk06-303-0,Mk06,validation,0,W,0.25,conditional,5,0.000553860252518964
Mk06-303-0,Mk06,validation,0,W,0.25,fixed,3,0.0004833677866370799
Mk06-303-0,Mk06,validation,0,W,0.25,shuffled,3,0.0004833677866370799
Mk06-303-0,Mk06,validation,0,W,0.5,conditional,3,0.0004651087661632744
Mk06-303-0,Mk06,validation,0,W,0.5,fixed,3,0.0004651087661632744
Mk06-303-0,Mk06,validation,0,W,0.5,shuffled,3,0.0004651087661632744
Mk06-303-0,Mk06,validation,0,L,0.25,conditional,3,0.0005201115824633285
Mk06-303-0,Mk06,validation,0,L,0.25,fixed,3,0.0005201115824633285
Mk06-303-0,Mk06,validation,0,L,0.25,shuffled,5,0.0005102175023056402
Mk06-303-0,Mk06,validation,0,L,0.5,conditional,3,0.0003962379061275729
Mk06-303-0,Mk06,validation,0,L,0.5,fixed,3,0.0003962379061275729
Mk06-303-0,Mk06,validation,0,L,0.5,shuffled,3,0.0003962379061275729
Mk06-303-19,Mk06,validation,19,R,0.25,conditional,5,4.980404272724442e-06
Mk06-303-19,Mk06,validation,19,R,0.25,fixed,3,6.013014357600225e-05
Mk06-303-19,Mk06,validation,19,R,0.25,shuffled,5,4.980404272724442e-06
Mk06-303-19,Mk06,validation,19,R,0.5,conditional,3,0.00017549267474650625
Mk06-303-19,Mk06,validation,19,R,0.5,fixed,3,0.00017549267474650625
Mk06-303-19,Mk06,validation,19,R,0.5,shuffled,3,0.00017549267474650625
Mk06-303-19,Mk06,validation,19,S,0.25,conditional,5,0.00012148156509041669
Mk06-303-19,Mk06,validation,19,S,0.25,fixed,3,0.00012058705934488792
Mk06-303-19,Mk06,validation,19,S,0.25,shuffled,3,0.00012058705934488792
Mk06-303-19,Mk06,validation,19,S,0.5,conditional,5,0.00010751634312250486
Mk06-303-19,Mk06,validation,19,S,0.5,fixed,3,1.1120623869513149e-05
Mk06-303-19,Mk06,validation,19,S,0.5,shuffled,3,1.1120623869513149e-05
Mk06-303-19,Mk06,validation,19,A,0.25,conditional,3,0.00013531450905650941
Mk06-303-19,Mk06,validation,19,A,0.25,fixed,3,0.00013531450905650941
Mk06-303-19,Mk06,validation,19,A,0.25,shuffled,3,0.00013531450905650941
Mk06-303-19,Mk06,validation,19,A,0.5,conditional,3,0.0001900114706966692
Mk06-303-19,Mk06,validation,19,A,0.5,fixed,3,0.0001900114706966692
Mk06-303-19,Mk06,validation,19,A,0.5,shuffled,3,0.0001900114706966692
Mk06-303-19,Mk06,validation,19,C,0.25,conditional,3,0.0001961393701096049
Mk06-303-19,Mk06,validation,19,C,0.25,fixed,3,0.0001961393701096049
Mk06-303-19,Mk06,validation,19,C,0.25,shuffled,3,0.0001961393701096049
Mk06-303-19,Mk06,validation,19,C,0.5,conditional,3,9.279884795566588e-05
Mk06-303-19,Mk06,validation,19,C,0.5,fixed,3,9.279884795566588e-05
Mk06-303-19,Mk06,validation,19,C,0.5,shuffled,3,9.279884795566588e-05
Mk06-303-19,Mk06,validation,19,W,0.25,conditional,5,0.00010190415832623142
Mk06-303-19,Mk06,validation,19,W,0.25,fixed,3,7.446569887641086e-05
Mk06-303-19,Mk06,validation,19,W,0.25,shuffled,3,7.446569887641086e-05
Mk06-303-19,Mk06,validation,19,W,0.5,conditional,3,0.0002759869160579076
Mk06-303-19,Mk06,validation,19,W,0.5,fixed,3,0.0002759869160579076
Mk06-303-19,Mk06,validation,19,W,0.5,shuffled,3,0.0002759869160579076
Mk06-303-19,Mk06,validation,19,L,0.25,conditional,3,7.30020552305111e-05
Mk06-303-19,Mk06,validation,19,L,0.25,fixed,3,7.30020552305111e-05
Mk06-303-19,Mk06,validation,19,L,0.25,shuffled,5,4.434769491343813e-05
Mk06-303-19,Mk06,validation,19,L,0.5,conditional,3,0.00024252736882481862
Mk06-303-19,Mk06,validation,19,L,0.5,fixed,3,0.00024252736882481862
Mk06-303-19,Mk06,validation,19,L,0.5,shuffled,3,0.00024252736882481862
Mk06-303-9,Mk06,validation,9,R,0.25,conditional,5,0.00017365317464917225
Mk06-303-9,Mk06,validation,9,R,0.25,fixed,3,0.00015536643519238453
Mk06-303-9,Mk06,validation,9,R,0.25,shuffled,5,0.00017365317464917225
Mk06-303-9,Mk06,validation,9,R,0.5,conditional,3,0.00022264451651153767
Mk06-303-9,Mk06,validation,9,R,0.5,fixed,3,0.00022264451651153767
Mk06-303-9,Mk06,validation,9,R,0.5,shuffled,3,0.00022264451651153767
Mk06-303-9,Mk06,validation,9,S,0.25,conditional,5,0.00034994022356408264
Mk06-303-9,Mk06,validation,9,S,0.25,fixed,3,0.00019575542152266748
Mk06-303-9,Mk06,validation,9,S,0.25,shuffled,3,0.00019575542152266748
Mk06-303-9,Mk06,validation,9,S,0.5,conditional,5,0.0001965606555828435
Mk06-303-9,Mk06,validation,9,S,0.5,fixed,3,0.00023832066031773653
Mk06-303-9,Mk06,validation,9,S,0.5,shuffled,3,0.00023832066031773653
Mk06-303-9,Mk06,validation,9,A,0.25,conditional,3,0.00020210705967597695
Mk06-303-9,Mk06,validation,9,A,0.25,fixed,3,0.00020210705967597695
Mk06-303-9,Mk06,validation,9,A,0.25,shuffled,3,0.00020210705967597695
Mk06-303-9,Mk06,validation,9,A,0.5,conditional,3,0.0002382081536783907
Mk06-303-9,Mk06,validation,9,A,0.5,fixed,3,0.0002382081536783907
Mk06-303-9,Mk06,validation,9,A,0.5,shuffled,3,0.0002382081536783907
Mk06-303-9,Mk06,validation,9,C,0.25,conditional,3,0.00021074747380374383
Mk06-303-9,Mk06,validation,9,C,0.25,fixed,3,0.00021074747380374383
Mk06-303-9,Mk06,validation,9,C,0.25,shuffled,3,0.00021074747380374383
Mk06-303-9,Mk06,validation,9,C,0.5,conditional,3,0.00023832066031773653
Mk06-303-9,Mk06,validation,9,C,0.5,fixed,3,0.00023832066031773653
Mk06-303-9,Mk06,validation,9,C,0.5,shuffled,3,0.00023832066031773653
Mk06-303-9,Mk06,validation,9,W,0.25,conditional,5,9.219878670439065e-05
Mk06-303-9,Mk06,validation,9,W,0.25,fixed,3,0.00029006137259300234
Mk06-303-9,Mk06,validation,9,W,0.25,shuffled,3,0.00029006137259300234
Mk06-303-9,Mk06,validation,9,W,0.5,conditional,3,0.0002860631254804836
Mk06-303-9,Mk06,validation,9,W,0.5,fixed,3,0.0002860631254804836
Mk06-303-9,Mk06,validation,9,W,0.5,shuffled,3,0.0002860631254804836
Mk06-303-9,Mk06,validation,9,L,0.25,conditional,3,8.441096860269477e-05
Mk06-303-9,Mk06,validation,9,L,0.25,fixed,3,8.441096860269477e-05
Mk06-303-9,Mk06,validation,9,L,0.25,shuffled,5,0.00020528074548895186
Mk06-303-9,Mk06,validation,9,L,0.5,conditional,3,0.00014819912644121612
Mk06-303-9,Mk06,validation,9,L,0.5,fixed,3,0.00014819912644121612
Mk06-303-9,Mk06,validation,9,L,0.5,shuffled,3,0.00014819912644121612
